   12    1   57    1.00
   4.1538e-02   1.4813e+00   5.8650e-01
  -6.4853e-08   1.4837e+00   5.8650e-01
  -4.1539e-02   1.4813e+00   5.8650e-01
  -8.3077e-02   1.4790e+00   5.8650e-01
  -1.2462e-01   1.4767e+00   5.8650e-01
  -1.6615e-01   1.4743e+00   5.8650e-01
  -2.0720e-01   1.4673e+00   5.8650e-01
  -2.4825e-01   1.4604e+00   5.8650e-01
  -2.8930e-01   1.4534e+00   5.8650e-01
  -3.3034e-01   1.4464e+00   5.8650e-01
  -3.2804e-01   1.4363e+00   6.1789e-01
  -3.2574e-01   1.4262e+00   6.4927e-01
  -3.2343e-01   1.4162e+00   6.8065e-01
  -3.2113e-01   1.4061e+00   7.1204e-01
  -3.1883e-01   1.3960e+00   7.4342e-01
  -3.1652e-01   1.3859e+00   7.7480e-01
  -3.1422e-01   1.3758e+00   8.0619e-01
  -3.1192e-01   1.3657e+00   8.3757e-01
  -3.0961e-01   1.3556e+00   8.6895e-01
  -3.0731e-01   1.3456e+00   9.0034e-01
  -3.0500e-01   1.3355e+00   9.3172e-01
  -3.0270e-01   1.3254e+00   9.6310e-01
  -2.6509e-01   1.3318e+00   9.6310e-01
  -2.2748e-01   1.3382e+00   9.6310e-01
  -1.8986e-01   1.3446e+00   9.6310e-01
  -1.5225e-01   1.3510e+00   9.6310e-01
  -1.1419e-01   1.3531e+00   9.6310e-01
  -7.6125e-02   1.3552e+00   9.6310e-01
  -3.8063e-02   1.3574e+00   9.6310e-01
  -5.9426e-08   1.3595e+00   9.6310e-01
   3.8062e-02   1.3574e+00   9.6310e-01
   7.6125e-02   1.3552e+00   9.6310e-01
   1.1419e-01   1.3531e+00   9.6310e-01
   1.5225e-01   1.3510e+00   9.6310e-01
   1.8986e-01   1.3446e+00   9.6310e-01
   2.2748e-01   1.3382e+00   9.6310e-01
   2.6509e-01   1.3318e+00   9.6310e-01
   3.0270e-01   1.3254e+00   9.6310e-01
   3.0500e-01   1.3355e+00   9.3172e-01
   3.0731e-01   1.3456e+00   9.0034e-01
   3.0961e-01   1.3556e+00   8.6895e-01
   3.1191e-01   1.3657e+00   8.3757e-01
   3.1422e-01   1.3758e+00   8.0619e-01
   3.1652e-01   1.3859e+00   7.7480e-01
   3.1883e-01   1.3960e+00   7.4342e-01
   3.2113e-01   1.4061e+00   7.1204e-01
   3.2343e-01   1.4162e+00   6.8043e-01
   3.2574e-01   1.4262e+00   6.4882e-01
   3.2804e-01   1.4363e+00   6.1721e-01
   3.3034e-01   1.4464e+00   5.8560e-01
  -4.3712e-01   1.4178e+00   5.8650e-01
  -4.7616e-01   1.4033e+00   5.8650e-01
  -5.1520e-01   1.3888e+00   5.8650e-01
  -5.5423e-01   1.3744e+00   5.8650e-01
  -5.9327e-01   1.3599e+00   5.8650e-01
  -6.3041e-01   1.3411e+00   5.8650e-01
  -6.6755e-01   1.3224e+00   5.8650e-01
  -7.0469e-01   1.3036e+00   5.8650e-01
  -7.4183e-01   1.2849e+00   5.8650e-01
  -7.7664e-01   1.2621e+00   5.8650e-01
  -8.1144e-01   1.2393e+00   5.8650e-01
  -8.4625e-01   1.2165e+00   5.8650e-01
  -8.8106e-01   1.1937e+00   5.8650e-01
  -9.1312e-01   1.1672e+00   5.8650e-01
  -9.4517e-01   1.1406e+00   5.8650e-01
  -9.7723e-01   1.1140e+00   5.8650e-01
  -1.0093e+00   1.0875e+00   5.8650e-01
  -1.0023e+00   1.0799e+00   6.1789e-01
  -9.9522e-01   1.0723e+00   6.4927e-01
  -9.8818e-01   1.0647e+00   6.8065e-01
  -9.8114e-01   1.0571e+00   7.1204e-01
  -9.7410e-01   1.0495e+00   7.4342e-01
  -9.6707e-01   1.0420e+00   7.7480e-01
  -9.6003e-01   1.0344e+00   8.0619e-01
  -9.5299e-01   1.0268e+00   8.3757e-01
  -9.4595e-01   1.0192e+00   8.6895e-01
  -9.3891e-01   1.0116e+00   9.0034e-01
  -9.3188e-01   1.0040e+00   9.3172e-01
  -9.2484e-01   9.9646e-01   9.6310e-01
  -8.9546e-01   1.0208e+00   9.6310e-01
  -8.6608e-01   1.0452e+00   9.6310e-01
  -8.3671e-01   1.0695e+00   9.6310e-01
  -8.0733e-01   1.0938e+00   9.6310e-01
  -7.7544e-01   1.1147e+00   9.6310e-01
  -7.4354e-01   1.1356e+00   9.6310e-01
  -7.1165e-01   1.1565e+00   9.6310e-01
  -6.7976e-01   1.1774e+00   9.6310e-01
  -6.4572e-01   1.1946e+00   9.6310e-01
  -6.1169e-01   1.2117e+00   9.6310e-01
  -5.7766e-01   1.2289e+00   9.6310e-01
  -5.4363e-01   1.2461e+00   9.6310e-01
  -5.0786e-01   1.2594e+00   9.6310e-01
  -4.7209e-01   1.2726e+00   9.6310e-01
  -4.3631e-01   1.2859e+00   9.6310e-01
  -4.0054e-01   1.2992e+00   9.6310e-01
  -4.0359e-01   1.3090e+00   9.3172e-01
  -4.0664e-01   1.3189e+00   9.0034e-01
  -4.0969e-01   1.3288e+00   8.6895e-01
  -4.1273e-01   1.3387e+00   8.3757e-01
  -4.1578e-01   1.3486e+00   8.0619e-01
  -4.1883e-01   1.3585e+00   7.7480e-01
  -4.2188e-01   1.3684e+00   7.4342e-01
  -4.2493e-01   1.3783e+00   7.1204e-01
  -4.2798e-01   1.3881e+00   6.8043e-01
  -4.3102e-01   1.3980e+00   6.4882e-01
  -4.3407e-01   1.4079e+00   6.1721e-01
  -4.3712e-01   1.4178e+00   5.8560e-01
  -1.0875e+00   1.0093e+00   5.8650e-01
  -1.1140e+00   9.7723e-01   5.8650e-01
  -1.1406e+00   9.4517e-01   5.8650e-01
  -1.1672e+00   9.1312e-01   5.8650e-01
  -1.1937e+00   8.8106e-01   5.8650e-01
  -1.2165e+00   8.4625e-01   5.8650e-01
  -1.2393e+00   8.1144e-01   5.8650e-01
  -1.2621e+00   7.7664e-01   5.8650e-01
  -1.2849e+00   7.4183e-01   5.8650e-01
  -1.3036e+00   7.0469e-01   5.8650e-01
  -1.3224e+00   6.6755e-01   5.8650e-01
  -1.3411e+00   6.3041e-01   5.8650e-01
  -1.3599e+00   5.9327e-01   5.8650e-01
  -1.3744e+00   5.5423e-01   5.8650e-01
  -1.3888e+00   5.1520e-01   5.8650e-01
  -1.4033e+00   4.7616e-01   5.8650e-01
  -1.4178e+00   4.3712e-01   5.8650e-01
  -1.4079e+00   4.3407e-01   6.1789e-01
  -1.3980e+00   4.3102e-01   6.4927e-01
  -1.3881e+00   4.2798e-01   6.8065e-01
  -1.3783e+00   4.2493e-01   7.1204e-01
  -1.3684e+00   4.2188e-01   7.4342e-01
  -1.3585e+00   4.1883e-01   7.7480e-01
  -1.3486e+00   4.1579e-01   8.0619e-01
  -1.3387e+00   4.1274e-01   8.3757e-01
  -1.3288e+00   4.0969e-01   8.6895e-01
  -1.3189e+00   4.0664e-01   9.0034e-01
  -1.3091e+00   4.0359e-01   9.3172e-01
  -1.2992e+00   4.0054e-01   9.6310e-01
  -1.2859e+00   4.3631e-01   9.6310e-01
  -1.2726e+00   4.7209e-01   9.6310e-01
  -1.2594e+00   5.0786e-01   9.6310e-01
  -1.2461e+00   5.4363e-01   9.6310e-01
  -1.2289e+00   5.7766e-01   9.6310e-01
  -1.2117e+00   6.1169e-01   9.6310e-01
  -1.1946e+00   6.4572e-01   9.6310e-01
  -1.1774e+00   6.7975e-01   9.6310e-01
  -1.1565e+00   7.1165e-01   9.6310e-01
  -1.1356e+00   7.4354e-01   9.6310e-01
  -1.1147e+00   7.7544e-01   9.6310e-01
  -1.0938e+00   8.0733e-01   9.6310e-01
  -1.0695e+00   8.3671e-01   9.6310e-01
  -1.0452e+00   8.6608e-01   9.6310e-01
  -1.0208e+00   8.9546e-01   9.6310e-01
  -9.9646e-01   9.2484e-01   9.6310e-01
  -1.0040e+00   9.3187e-01   9.3172e-01
  -1.0116e+00   9.3891e-01   9.0034e-01
  -1.0192e+00   9.4595e-01   8.6895e-01
  -1.0268e+00   9.5299e-01   8.3757e-01
  -1.0344e+00   9.6002e-01   8.0619e-01
  -1.0420e+00   9.6706e-01   7.7480e-01
  -1.0495e+00   9.7410e-01   7.4342e-01
  -1.0571e+00   9.8114e-01   7.1204e-01
  -1.0647e+00   9.8818e-01   6.8043e-01
  -1.0723e+00   9.9522e-01   6.4882e-01
  -1.0799e+00   1.0023e+00   6.1721e-01
  -1.0875e+00   1.0093e+00   5.8560e-01
  -1.4464e+00   3.3034e-01   5.8650e-01
  -1.4534e+00   2.8930e-01   5.8650e-01
  -1.4604e+00   2.4825e-01   5.8650e-01
  -1.4673e+00   2.0720e-01   5.8650e-01
  -1.4743e+00   1.6615e-01   5.8650e-01
  -1.4767e+00   1.2462e-01   5.8650e-01
  -1.4790e+00   8.3077e-02   5.8650e-01
  -1.4813e+00   4.1538e-02   5.8650e-01
  -1.4837e+00  -1.2971e-07   5.8650e-01
  -1.4813e+00  -4.1539e-02   5.8650e-01
  -1.4790e+00  -8.3077e-02   5.8650e-01
  -1.4767e+00  -1.2462e-01   5.8650e-01
  -1.4743e+00  -1.6615e-01   5.8650e-01
  -1.4673e+00  -2.0720e-01   5.8650e-01
  -1.4604e+00  -2.4825e-01   5.8650e-01
  -1.4534e+00  -2.8930e-01   5.8650e-01
  -1.4464e+00  -3.3034e-01   5.8650e-01
  -1.4363e+00  -3.2804e-01   6.1789e-01
  -1.4262e+00  -3.2574e-01   6.4927e-01
  -1.4162e+00  -3.2343e-01   6.8065e-01
  -1.4061e+00  -3.2113e-01   7.1204e-01
  -1.3960e+00  -3.1883e-01   7.4342e-01
  -1.3859e+00  -3.1652e-01   7.7480e-01
  -1.3758e+00  -3.1422e-01   8.0619e-01
  -1.3657e+00  -3.1192e-01   8.3757e-01
  -1.3556e+00  -3.0961e-01   8.6895e-01
  -1.3456e+00  -3.0731e-01   9.0034e-01
  -1.3355e+00  -3.0500e-01   9.3172e-01
  -1.3254e+00  -3.0270e-01   9.6310e-01
  -1.3318e+00  -2.6509e-01   9.6310e-01
  -1.3382e+00  -2.2748e-01   9.6310e-01
  -1.3446e+00  -1.8986e-01   9.6310e-01
  -1.3510e+00  -1.5225e-01   9.6310e-01
  -1.3531e+00  -1.1419e-01   9.6310e-01
  -1.3552e+00  -7.6125e-02   9.6310e-01
  -1.3574e+00  -3.8063e-02   9.6310e-01
  -1.3595e+00  -1.1885e-07   9.6310e-01
  -1.3574e+00   3.8062e-02   9.6310e-01
  -1.3552e+00   7.6125e-02   9.6310e-01
  -1.3531e+00   1.1419e-01   9.6310e-01
  -1.3510e+00   1.5225e-01   9.6310e-01
  -1.3446e+00   1.8986e-01   9.6310e-01
  -1.3382e+00   2.2748e-01   9.6310e-01
  -1.3318e+00   2.6509e-01   9.6310e-01
  -1.3254e+00   3.0270e-01   9.6310e-01
  -1.3355e+00   3.0500e-01   9.3172e-01
  -1.3456e+00   3.0731e-01   9.0034e-01
  -1.3556e+00   3.0961e-01   8.6895e-01
  -1.3657e+00   3.1191e-01   8.3757e-01
  -1.3758e+00   3.1422e-01   8.0619e-01
  -1.3859e+00   3.1652e-01   7.7480e-01
  -1.3960e+00   3.1883e-01   7.4342e-01
  -1.4061e+00   3.2113e-01   7.1204e-01
  -1.4162e+00   3.2343e-01   6.8043e-01
  -1.4262e+00   3.2574e-01   6.4882e-01
  -1.4363e+00   3.2804e-01   6.1721e-01
  -1.4464e+00   3.3034e-01   5.8560e-01
  -1.4178e+00  -4.3712e-01   5.8650e-01
  -1.4033e+00  -4.7616e-01   5.8650e-01
  -1.3888e+00  -5.1520e-01   5.8650e-01
  -1.3744e+00  -5.5423e-01   5.8650e-01
  -1.3599e+00  -5.9327e-01   5.8650e-01
  -1.3411e+00  -6.3041e-01   5.8650e-01
  -1.3224e+00  -6.6755e-01   5.8650e-01
  -1.3036e+00  -7.0469e-01   5.8650e-01
  -1.2849e+00  -7.4183e-01   5.8650e-01
  -1.2621e+00  -7.7664e-01   5.8650e-01
  -1.2393e+00  -8.1144e-01   5.8650e-01
  -1.2165e+00  -8.4625e-01   5.8650e-01
  -1.1937e+00  -8.8106e-01   5.8650e-01
  -1.1672e+00  -9.1312e-01   5.8650e-01
  -1.1406e+00  -9.4517e-01   5.8650e-01
  -1.1140e+00  -9.7723e-01   5.8650e-01
  -1.0875e+00  -1.0093e+00   5.8650e-01
  -1.0799e+00  -1.0023e+00   6.1789e-01
  -1.0723e+00  -9.9522e-01   6.4927e-01
  -1.0647e+00  -9.8818e-01   6.8065e-01
  -1.0571e+00  -9.8114e-01   7.1204e-01
  -1.0495e+00  -9.7410e-01   7.4342e-01
  -1.0420e+00  -9.6707e-01   7.7480e-01
  -1.0344e+00  -9.6003e-01   8.0619e-01
  -1.0268e+00  -9.5299e-01   8.3757e-01
  -1.0192e+00  -9.4595e-01   8.6895e-01
  -1.0116e+00  -9.3891e-01   9.0034e-01
  -1.0040e+00  -9.3188e-01   9.3172e-01
  -9.9646e-01  -9.2484e-01   9.6310e-01
  -1.0208e+00  -8.9546e-01   9.6310e-01
  -1.0452e+00  -8.6608e-01   9.6310e-01
  -1.0695e+00  -8.3671e-01   9.6310e-01
  -1.0938e+00  -8.0733e-01   9.6310e-01
  -1.1147e+00  -7.7544e-01   9.6310e-01
  -1.1356e+00  -7.4354e-01   9.6310e-01
  -1.1565e+00  -7.1165e-01   9.6310e-01
  -1.1774e+00  -6.7976e-01   9.6310e-01
  -1.1946e+00  -6.4572e-01   9.6310e-01
  -1.2117e+00  -6.1169e-01   9.6310e-01
  -1.2289e+00  -5.7766e-01   9.6310e-01
  -1.2461e+00  -5.4363e-01   9.6310e-01
  -1.2594e+00  -5.0786e-01   9.6310e-01
  -1.2726e+00  -4.7209e-01   9.6310e-01
  -1.2859e+00  -4.3631e-01   9.6310e-01
  -1.2992e+00  -4.0054e-01   9.6310e-01
  -1.3090e+00  -4.0359e-01   9.3172e-01
  -1.3189e+00  -4.0664e-01   9.0034e-01
  -1.3288e+00  -4.0969e-01   8.6895e-01
  -1.3387e+00  -4.1273e-01   8.3757e-01
  -1.3486e+00  -4.1578e-01   8.0619e-01
  -1.3585e+00  -4.1883e-01   7.7480e-01
  -1.3684e+00  -4.2188e-01   7.4342e-01
  -1.3783e+00  -4.2493e-01   7.1204e-01
  -1.3881e+00  -4.2798e-01   6.8043e-01
  -1.3980e+00  -4.3102e-01   6.4882e-01
  -1.4079e+00  -4.3407e-01   6.1721e-01
  -1.4178e+00  -4.3712e-01   5.8560e-01
  -1.0093e+00  -1.0875e+00   5.8650e-01
  -9.7723e-01  -1.1140e+00   5.8650e-01
  -9.4517e-01  -1.1406e+00   5.8650e-01
  -9.1312e-01  -1.1672e+00   5.8650e-01
  -8.8106e-01  -1.1937e+00   5.8650e-01
  -8.4625e-01  -1.2165e+00   5.8650e-01
  -8.1144e-01  -1.2393e+00   5.8650e-01
  -7.7664e-01  -1.2621e+00   5.8650e-01
  -7.4183e-01  -1.2849e+00   5.8650e-01
  -7.0469e-01  -1.3036e+00   5.8650e-01
  -6.6755e-01  -1.3224e+00   5.8650e-01
  -6.3041e-01  -1.3411e+00   5.8650e-01
  -5.9327e-01  -1.3599e+00   5.8650e-01
  -5.5423e-01  -1.3744e+00   5.8650e-01
  -5.1520e-01  -1.3888e+00   5.8650e-01
  -4.7616e-01  -1.4033e+00   5.8650e-01
  -4.3712e-01  -1.4178e+00   5.8650e-01
  -4.3407e-01  -1.4079e+00   6.1789e-01
  -4.3102e-01  -1.3980e+00   6.4927e-01
  -4.2798e-01  -1.3881e+00   6.8065e-01
  -4.2493e-01  -1.3783e+00   7.1204e-01
  -4.2188e-01  -1.3684e+00   7.4342e-01
  -4.1883e-01  -1.3585e+00   7.7480e-01
  -4.1579e-01  -1.3486e+00   8.0619e-01
  -4.1274e-01  -1.3387e+00   8.3757e-01
  -4.0969e-01  -1.3288e+00   8.6895e-01
  -4.0664e-01  -1.3189e+00   9.0034e-01
  -4.0359e-01  -1.3091e+00   9.3172e-01
  -4.0054e-01  -1.2992e+00   9.6310e-01
  -4.3631e-01  -1.2859e+00   9.6310e-01
  -4.7209e-01  -1.2726e+00   9.6310e-01
  -5.0786e-01  -1.2594e+00   9.6310e-01
  -5.4363e-01  -1.2461e+00   9.6310e-01
  -5.7766e-01  -1.2289e+00   9.6310e-01
  -6.1169e-01  -1.2117e+00   9.6310e-01
  -6.4572e-01  -1.1946e+00   9.6310e-01
  -6.7975e-01  -1.1774e+00   9.6310e-01
  -7.1165e-01  -1.1565e+00   9.6310e-01
  -7.4354e-01  -1.1356e+00   9.6310e-01
  -7.7544e-01  -1.1147e+00   9.6310e-01
  -8.0733e-01  -1.0938e+00   9.6310e-01
  -8.3671e-01  -1.0695e+00   9.6310e-01
  -8.6608e-01  -1.0452e+00   9.6310e-01
  -8.9546e-01  -1.0208e+00   9.6310e-01
  -9.2484e-01  -9.9646e-01   9.6310e-01
  -9.3187e-01  -1.0040e+00   9.3172e-01
  -9.3891e-01  -1.0116e+00   9.0034e-01
  -9.4595e-01  -1.0192e+00   8.6895e-01
  -9.5299e-01  -1.0268e+00   8.3757e-01
  -9.6002e-01  -1.0344e+00   8.0619e-01
  -9.6706e-01  -1.0420e+00   7.7480e-01
  -9.7410e-01  -1.0495e+00   7.4342e-01
  -9.8114e-01  -1.0571e+00   7.1204e-01
  -9.8818e-01  -1.0647e+00   6.8043e-01
  -9.9522e-01  -1.0723e+00   6.4882e-01
  -1.0023e+00  -1.0799e+00   6.1721e-01
  -1.0093e+00  -1.0875e+00   5.8560e-01
  -3.3034e-01  -1.4464e+00   5.8650e-01
  -2.8930e-01  -1.4534e+00   5.8650e-01
  -2.4825e-01  -1.4604e+00   5.8650e-01
  -2.0720e-01  -1.4673e+00   5.8650e-01
  -1.6615e-01  -1.4743e+00   5.8650e-01
  -1.2462e-01  -1.4767e+00   5.8650e-01
  -8.3077e-02  -1.4790e+00   5.8650e-01
  -4.1538e-02  -1.4813e+00   5.8650e-01
   1.9456e-07  -1.4837e+00   5.8650e-01
   4.1539e-02  -1.4813e+00   5.8650e-01
   8.3077e-02  -1.4790e+00   5.8650e-01
   1.2462e-01  -1.4767e+00   5.8650e-01
   1.6615e-01  -1.4743e+00   5.8650e-01
   2.0720e-01  -1.4673e+00   5.8650e-01
   2.4825e-01  -1.4604e+00   5.8650e-01
   2.8930e-01  -1.4534e+00   5.8650e-01
   3.3034e-01  -1.4464e+00   5.8650e-01
   3.2804e-01  -1.4363e+00   6.1789e-01
   3.2574e-01  -1.4262e+00   6.4927e-01
   3.2343e-01  -1.4162e+00   6.8065e-01
   3.2113e-01  -1.4061e+00   7.1204e-01
   3.1883e-01  -1.3960e+00   7.4342e-01
   3.1652e-01  -1.3859e+00   7.7480e-01
   3.1422e-01  -1.3758e+00   8.0619e-01
   3.1192e-01  -1.3657e+00   8.3757e-01
